EMPRESA_SIGLA,EMPRESA_NOME,EMPRESA_NACIONALIDADE,ANO,MES,AEROPORTO_DE_ORIGEM_SIGLA,AEROPORTO_DE_ORIGEM_REGIAO,AEROPORTO_DE_ORIGEM_PAIS,AEROPORTO_DE_DESTINO_SIGLA,AEROPORTO_DE_DESTINO_PAIS,NATUREZA,GRUPO_DE_VOO,PASSAGEIROS_PAGOS,CARGA_PAGA_KG,ASK,RPK,COMBUSTIVEL_LITROS,DISTANCIA_VOADA_KM,DECOLAGENS,ASSENTOS,PAYLOAD,HORAS_VOADAS
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2020,7,SBGR,SUDESTE,BRASIL,SBGO,BRASIL,DOMÉSTICA,REGULAR,8667.0,19675.0,8528478.0,7011603.0,243658.0,47731.0,59.0,10542.0,1133523.0,92.1167
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2020,7,SBGR,SUDESTE,BRASIL,SBIL,BRASIL,DOMÉSTICA,REGULAR,1682.0,4339.0,3581928.0,3091236.0,108884.0,25956.0,21.0,2898.0,334887.0,40.7833
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2020,7,SBGR,SUDESTE,BRASIL,SBJP,BRASIL,DOMÉSTICA,REGULAR,3765.0,20526.0,9736740.0,8245350.0,235818.0,59130.0,27.0,4446.0,488364.0,85.9333
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2020,7,SBGR,SUDESTE,BRASIL,SBJU,BRASIL,DOMÉSTICA,REGULAR,4466.0,8067.0,9843120.0,8753360.0,233949.0,52920.0,27.0,5022.0,534600.0,77.9667
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2020,7,SBGR,SUDESTE,BRASIL,SBJV,BRASIL,DOMÉSTICA,REGULAR,829.0,1940.0,574164.0,322481.0,22238.0,3890.0,10.0,1476.0,167176.0,10.4
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2020,7,SBGR,SUDESTE,BRASIL,SBMG,BRASIL,DOMÉSTICA,REGULAR,2220.0,6309.0,1756020.0,1254300.0,60235.0,10170.0,18.0,3108.0,337135.0,24.4833
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2020,7,SBGR,SUDESTE,BRASIL,SBMO,BRASIL,DOMÉSTICA,REGULAR,6382.0,18987.0,13213440.0,12253440.0,307214.0,71040.0,37.0,6882.0,732600.0,103.883
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2020,7,SBGR,SUDESTE,BRASIL,SBNF,BRASIL,DOMÉSTICA,REGULAR,5096.0,5055.0,2947644.0,2247336.0,99904.0,16758.0,38.0,6684.0,721576.0,43.0
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2020,7,SBGR,SUDESTE,BRASIL,SBPA,BRASIL,DOMÉSTICA,REGULAR,11962.0,25643.0,12834120.0,10359092.0,391175.0,71012.0,82.0,14820.0,1588923.0,139.067
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2020,7,SBGR,SUDESTE,BRASIL,SBPF,BRASIL,DOMÉSTICA,REGULAR,569.0,0.0,875472.0,451217.0,31811.0,6344.0,8.0,1104.0,127576.0,13.0167
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2020,7,SBGR,SUDESTE,BRASIL,SBPL,BRASIL,DOMÉSTICA,REGULAR,2829.0,6569.0,5634612.0,4769694.0,142956.0,32034.0,19.0,3342.0,360788.0,48.1167
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2020,7,SBGR,SUDESTE,BRASIL,SBRF,BRASIL,DOMÉSTICA,REGULAR,8592.0,34871.0,22942920.0,18329124.0,534404.0,126060.0,60.0,10920.0,1168735.0,183.083
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2020,7,SBGR,SUDESTE,BRASIL,SBRJ,BRASIL,DOMÉSTICA,REGULAR,5604.0,4062.0,2567698.0,1922172.0,88037.0,16807.0,49.0,7486.0,916258.0,43.9333
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2020,7,SBGR,SUDESTE,BRASIL,SBSG,BRASIL,DOMÉSTICA,REGULAR,3129.0,16163.0,9064608.0,7184184.0,208255.0,50512.0,22.0,3948.0,427894.0,72.2833
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2020,7,SBGR,SUDESTE,BRASIL,SBSI,BRASIL,DOMÉSTICA,REGULAR,714.0,0.0,2214900.0,1145970.0,60656.0,16050.0,10.0,1380.0,159470.0,26.0667
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2020,7,SBGR,SUDESTE,BRASIL,SBSL,BRASIL,DOMÉSTICA,REGULAR,3618.0,19758.0,9538452.0,8433558.0,230758.0,51282.0,22.0,4092.0,435600.0,74.5
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2020,7,SBGR,SUDESTE,BRASIL,SBSV,BRASIL,DOMÉSTICA,REGULAR,8964.0,43090.0,17031960.0,12824064.0,422111.0,97284.0,67.0,11730.0,1284217.0,154.217
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2020,7,SBGR,SUDESTE,BRASIL,SBTE,BRASIL,DOMÉSTICA,REGULAR,3550.0,24498.0,8973120.0,7384000.0,229543.0,52000.0,25.0,4314.0,468029.0,77.7833
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2020,7,SBGR,SUDESTE,BRASIL,SBUL,BRASIL,DOMÉSTICA,REGULAR,833.0,2900.0,968400.0,448154.0,31240.0,6456.0,12.0,1800.0,202923.0,15.3833
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2020,7,SBGR,SUDESTE,BRASIL,SBVC,BRASIL,DOMÉSTICA,REGULAR,2713.0,0.0,3519306.0,3019569.0,85325.0,18921.0,17.0,3162.0,336600.0,31.5833
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2020,7,SBGR,SUDESTE,BRASIL,SBVT,BRASIL,DOMÉSTICA,REGULAR,5323.0,12789.0,4699740.0,3769720.0,131891.0,28470.0,39.0,6438.0,710552.0,55.1833
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2020,7,SBIL,NORDESTE,BRASIL,SBPS,BRASIL,DOMÉSTICA,REGULAR,19.0,69.0,524538.0,351140.0,27485.0,3801.0,21.0,2898.0,334887.0,12.9167
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2020,7,SBJP,NORDESTE,BRASIL,SBBR,BRASIL,DOMÉSTICA,REGULAR,2143.0,708.0,7143210.0,3670959.0,167317.0,42825.0,25.0,4170.0,456470.0,66.65
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2020,7,SBJP,NORDESTE,BRASIL,SBGL,BRASIL,DOMÉSTICA,REGULAR,3558.0,3007.0,8433870.0,6955890.0,205552.0,48875.0,25.0,4314.0,468029.0,74.3333
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2020,7,SBJP,NORDESTE,BRASIL,SBGR,BRASIL,DOMÉSTICA,REGULAR,3687.0,1859.0,10380600.0,8074530.0,237701.0,56940.0,26.0,4740.0,507094.0,83.0167
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2020,7,SBJP,NORDESTE,BRASIL,SBSV,BRASIL,DOMÉSTICA,REGULAR,514.0,15.0,784818.0,379846.0,23729.0,5173.0,7.0,1062.0,119335.0,9.7
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2020,7,SBJU,NORDESTE,BRASIL,SBGR,BRASIL,DOMÉSTICA,REGULAR,3687.0,5151.0,9843120.0,7226520.0,217889.0,52920.0,27.0,5022.0,534600.0,76.0667
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2020,7,SBJV,SUL,BRASIL,SBGR,BRASIL,DOMÉSTICA,REGULAR,742.0,659.0,574164.0,288638.0,22529.0,3890.0,10.0,1476.0,167176.0,10.6833
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2020,7,SBKP,SUDESTE,BRASIL,SBBR,BRASIL,DOMÉSTICA,REGULAR,1033.0,1897.0,1479492.0,824334.0,42700.0,8778.0,11.0,1854.0,202388.0,17.2333
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2020,7,SBKP,SUDESTE,BRASIL,SBFZ,BRASIL,DOMÉSTICA,REGULAR,0.0,0.0,754920.0,507940.0,21748.0,4660.0,2.0,324.0,35747.0,8.38333
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2020,7,SBKP,SUDESTE,BRASIL,SBGL,BRASIL,DOMÉSTICA,REGULAR,804.0,565.0,623268.0,319992.0,20285.0,4378.0,11.0,1566.0,179270.0,10.7333
GLO,GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.),BRASILEIRA,2020,7,SBKP,SUDESTE,BRASIL,SBSV,BRASIL,DOMÉSTICA,REGULAR,925.0,1382.0,1618380.0,1030806.0,42548.0,10206.0,7.0,1110.0,123188.0,16.5333
